,word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
4556,exemplary,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4557,exemplify,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4558,exempt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4559,exemption,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4560,exercise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4561,exert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4562,exertion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4563,exhale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4564,exhaust,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4565,exhausted,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4566,exhaustion,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4567,exhaustive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4568,exhibit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4569,exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4570,exhilaration,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4571,exhort,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4572,exhortation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4573,exigent,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4574,exile,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4575,exist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4576,existence,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4577,existent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4578,existing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4579,exit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4580,exodus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4581,exorbitant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4582,exorcism,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4583,exorcist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4584,exotic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4585,expand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4586,expanded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4587,expanse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4588,expansion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4589,expansive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4590,expatriate,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4591,expect,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
4592,expectancy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4593,expectant,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4594,expectation,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4595,expected,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4596,expecting,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4597,expediency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4598,expedient,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4599,expedite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,expedition,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4601,expeditious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4602,expel,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4603,expenditure,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4604,expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4605,expenses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4606,expensive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4607,experience,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4608,experienced,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4609,experiences,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4610,experiment,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4611,experimental,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4612,experimenter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4613,expert,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4614,expertise,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4615,expiration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4616,expire,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4617,expired,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4618,expiry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4619,explain,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4620,explanation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4621,explanatory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4622,expletive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4623,explication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4624,explode,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
4625,exploit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4626,explore,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4627,explorer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4628,explosion,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4629,explosive,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4630,exponent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4631,exponential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4632,export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4633,exportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4634,expose,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4635,exposed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4636,exposition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4637,expository,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4638,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4639,expound,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4640,express,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4641,expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4642,expressive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4643,expropriation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4644,expulsion,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4645,exquisite,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4646,exquisitely,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4647,extant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4648,extend,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4649,extendable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4650,extended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4651,extension,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4652,extensive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4653,extent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4654,exterior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4655,exterminate,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4656,extermination,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4657,external,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4658,externally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4659,extinct,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4660,extinguish,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4661,extra,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4662,extract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4663,extracting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4664,extraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4665,extractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4666,extradition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4667,extrajudicial,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4668,extramural,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4669,extraneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4670,extraordinary,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4671,extravaganza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4672,extreme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4673,extremely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4674,extremity,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4675,extricate,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4676,extrinsic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4677,extrusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4678,exuberance,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4679,exude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4680,eye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4681,eyeglass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4682,eyelet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4683,eyepiece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4684,eyesight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4685,eyewitness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4686,fable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4687,fabric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4688,fabricate,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4689,fabricated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4690,fabrication,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4691,facade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4692,face,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4693,facet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4694,facile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4695,facilitate,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4696,facility,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4697,facing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4698,facsimile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4699,fact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4700,faction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4701,factor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4702,factory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4703,facts,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4704,faculties,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4705,faculty,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4706,fad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4707,fade,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4708,faded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4709,faeces,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4710,failing,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4711,failure,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4712,fain,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4713,fainting,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
4714,fair,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4715,fairly,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4716,fairway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4717,fairy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4718,faith,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4719,faithful,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4720,faithless,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4721,fake,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4722,fall,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4723,fallacious,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4724,fallacy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4725,fallible,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4726,falling,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4727,fallow,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4728,falsehood,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4729,falsely,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4730,falsification,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4731,falsified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4732,falsify,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4733,falsity,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4734,falter,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4735,fame,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4736,famed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4737,familiar,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4738,familiarity,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4739,familiarize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4740,famine,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4741,famous,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4742,famously,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4743,fan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4744,fanatic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4745,fanaticism,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4746,fanciful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4747,fancy,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4748,fandango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4749,fanfare,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4750,fang,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4751,fangs,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4752,fanning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4753,fantasia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4754,fantasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4755,farce,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4756,farcical,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4757,fare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4758,farewell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4759,farm,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4760,farmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4761,farmhouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4762,farming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4763,faro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4764,farther,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4765,fascia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4766,fascinating,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4767,fascination,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4768,fashion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4769,fashionable,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4770,fasten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4771,fastener,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4772,fastening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4773,fasting,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4774,fat,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4775,fatal,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4776,fatality,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4777,fate,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4778,fated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4779,father,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4780,fathom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4781,fatigue,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4782,fatigued,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4783,fatty,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4784,fault,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4785,faultless,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4786,faulty,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4787,fauna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4788,favor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4789,favorable,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
4790,favorite,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4791,favoritism,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4792,fawn,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4793,fear,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4794,fearful,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4795,fearfully,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
4796,fearing,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4797,fearless,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4798,feasibility,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4799,feasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800,feat,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4801,feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4802,feature,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4803,features,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4804,febrile,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4805,fecal,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4806,feces,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4807,fecundity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4808,federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4809,federation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4810,fee,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4811,feeble,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4812,feed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4813,feeder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4814,feel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4815,feeling,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4816,feet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4817,feigned,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4818,felicity,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4819,feline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4820,fell,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4821,fellow,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4822,fellowship,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4823,felon,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4824,felony,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4825,felt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4826,female,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4827,feminine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4828,femininity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4829,feminist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4830,fen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4831,fence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4832,fenced,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4833,fend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4834,fender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4835,fennel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4836,ferment,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4837,fermentation,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4838,fern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4839,ferocious,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4840,ferocity,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4841,ferry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4842,fertile,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4843,fertilize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4844,fervent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4845,fervor,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4846,festival,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4847,festive,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4848,fetch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4849,fete,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4850,fetish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4851,feud,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4852,feudal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
